Tiempo_Simulado(s),Posicion_X,Posicion_Y
46.1972,378.5646,630.0000
46.2471,378.4610,630.0000
46.2971,378.3574,630.0000
46.3471,378.2538,630.0000
46.3971,378.1502,630.0000
46.4471,378.0466,630.0000
46.4971,377.9366,630.0000
46.5471,377.8133,630.0000
46.5971,377.6717,630.0000
46.6470,377.5122,630.0000
46.6970,377.3295,630.0000
46.7470,377.1234,630.0000
46.7970,376.8994,630.0000
46.8470,376.6654,630.0000
46.8970,376.4284,630.0000
46.9470,376.1913,630.0000
46.9970,375.9542,630.0000
47.0469,375.7170,630.0000
47.0969,375.4799,630.0000
47.1469,375.2428,630.0000
47.1969,375.0057,630.0000
47.2469,374.7686,630.0000
47.2969,374.5314,630.0000
47.3469,374.2943,630.0000
47.3969,374.0572,630.0000
47.4468,373.8201,630.0000
47.4968,373.5829,630.0000
47.5468,373.3458,630.0000
47.5968,373.1087,630.0000
47.6468,372.8716,630.0000
47.6968,372.6345,630.0000
47.7468,372.3973,630.0000
47.7968,372.1602,630.0000
47.8468,371.9231,630.0000
47.8967,371.6860,630.0000
47.9467,371.4489,630.0000
47.9967,371.2125,630.0000
48.0467,370.9902,629.9987
48.0967,370.7876,629.9946
48.1467,370.5986,629.9959
48.1967,370.4152,630.0000
48.2467,370.2324,630.0000
48.2966,370.0495,630.0000
48.3466,369.8666,630.0000
48.3966,369.6838,630.0000
48.4466,369.5009,630.0000
48.4966,369.3181,630.0000
48.5466,369.1352,630.0000
48.5966,368.9523,630.0000
48.6466,368.7695,630.0000
48.6965,368.5866,630.0000
48.7465,368.4037,630.0000
48.7965,368.2209,630.0000
48.8465,368.0380,630.0000
48.8965,367.8552,630.0000
48.9465,367.6723,630.0000
48.9965,367.4894,630.0000
49.0465,367.3066,630.0000
49.0964,367.1237,630.0000
49.1464,366.9409,630.0000
49.1964,366.7580,630.0000
49.2464,366.5751,630.0000
49.2964,366.3923,630.0000
49.3464,366.2093,630.0000
49.3964,366.0199,630.0000
49.4464,365.8298,629.9998
49.4963,365.6350,629.9988
49.5463,365.4258,630.0000
49.5963,365.1931,630.0000
49.6463,364.9313,630.0000
49.6963,364.6400,630.0000
49.7463,364.3221,630.0000
49.7963,363.9820,630.0000
49.8463,363.6244,630.0000
49.8963,363.2544,630.0000
49.9462,362.8769,630.0000
49.9962,362.4963,630.0000
50.0462,362.1152,630.0000
50.0962,361.7341,630.0000
50.1462,361.3530,630.0000
50.1962,360.9719,630.0000
50.2462,360.5908,630.0000
50.2962,360.2097,630.0000
50.3461,359.8286,630.0000
50.3961,359.4426,630.0000
50.4461,359.0449,630.0000
50.4961,358.6373,630.0000
50.5461,358.2241,630.0000
50.5961,357.8095,630.0000
50.6461,357.3949,630.0000
50.6961,356.9802,630.0000
50.7460,356.5656,630.0000
50.7960,356.1509,630.0000
50.8460,355.7363,630.0000
50.8960,355.3217,630.0000
50.9460,354.9070,630.0000
50.9960,354.4924,630.0000
51.0460,354.0777,630.0000
51.0960,353.6631,630.0000
51.1459,353.2484,630.0000
51.1959,352.8338,630.0000
51.2459,352.4192,630.0000
51.2959,352.0045,630.0000
51.3459,351.5899,630.0000
51.3959,351.1752,630.0000
51.4459,350.7606,630.0000
51.4959,350.3459,630.0000
51.5458,349.9313,630.0000
51.5958,349.5167,630.0000
51.6458,349.1020,630.0000
51.6958,348.6874,630.0000
51.7458,348.2727,630.0000
51.7958,347.8581,630.0000
51.8458,347.4435,630.0000
51.8958,347.0288,630.0000
51.9458,346.6142,630.0000
51.9957,346.1995,630.0000
52.0457,345.7849,630.0000
52.0957,345.3702,630.0000
52.1457,344.9556,630.0000
52.1957,344.5410,630.0000
52.2457,344.1263,630.0000
52.2957,343.7117,630.0000
52.3457,343.2970,630.0000
52.3956,342.8824,630.0000
52.4456,342.4677,630.0000
52.4956,342.0531,630.0000
52.5456,341.6385,630.0000
52.5956,341.2238,630.0000
52.6456,340.8092,630.0000
52.6956,340.3945,630.0000
52.7456,339.9799,630.0000
52.7955,339.5652,630.0000
52.8455,339.1506,630.0000
52.8955,338.7360,630.0000
52.9455,338.3213,630.0000
52.9955,337.9067,630.0000
53.0455,337.4920,630.0000
53.0955,337.0774,630.0000
53.1455,336.6628,630.0000
53.1954,336.2481,630.0000
53.2454,335.8360,629.9993
53.2954,335.4497,629.9839
53.3454,335.0944,629.9493
53.3954,334.7573,629.9133
53.4454,334.4252,629.8945
53.4954,334.0932,629.9001
53.5454,333.7612,629.9302
53.5953,333.4293,629.9847
53.6453,333.0973,629.9921
53.6953,332.7653,630.0000
53.7453,332.4333,630.0000
53.7953,332.1014,630.0000
53.8453,331.7720,630.0000
53.8953,331.4527,630.0000
53.9453,331.1367,630.0000
53.9953,330.8207,630.0000
54.0452,330.5048,630.0000
54.0952,330.1888,630.0000
54.1452,329.8729,630.0000
54.1952,329.5569,630.0000
54.2452,329.2410,630.0000
54.2952,328.9250,630.0000
54.3452,328.6091,630.0000
54.3952,328.2931,630.0000
54.4451,327.9772,630.0000
54.4951,327.6612,630.0000
54.5451,327.3453,630.0000
54.5951,327.0293,630.0000
54.6451,326.7134,630.0000
54.6951,326.3974,630.0000
54.7451,326.0815,630.0000
54.7951,325.7655,630.0000
54.8450,325.4496,630.0000
54.8950,325.1336,630.0000
54.9450,324.8177,630.0000
54.9950,324.5017,630.0000
55.0450,324.1858,630.0000
55.0950,323.8698,630.0000
55.1450,323.5539,630.0000
55.1950,323.2379,630.0000
55.2449,322.9196,630.0000
55.2949,322.5908,630.0000
55.3449,322.2517,630.0000
55.3949,321.9062,630.0000
55.4449,321.5584,630.0000
55.4949,321.2104,630.0000
55.5449,320.8624,630.0000
55.5949,320.5144,630.0000
55.6448,320.1710,630.0000
55.6948,319.8377,630.0000
55.7448,319.5130,630.0000
55.7948,319.1935,630.0000
55.8448,318.8755,630.0000
55.8948,318.5576,630.0000
55.9448,318.2398,630.0000
55.9948,317.9219,630.0000
56.0448,317.6040,630.0000
56.0947,317.2862,630.0000
56.1447,316.9683,630.0000
56.1947,316.6504,630.0000
56.2447,316.3326,630.0000
56.2947,316.0147,630.0000
56.3447,315.6968,630.0000
56.3947,315.3789,630.0000
56.4447,315.0625,630.0000
56.4946,314.7548,630.0000
56.5446,314.4570,630.0000
56.5946,314.1662,630.0000
56.6446,313.8786,630.0000
56.6946,313.5915,630.0000
56.7446,313.3044,630.0000
56.7946,313.0172,630.0000
56.8446,312.7301,630.0000
56.8945,312.4430,630.0000
56.9445,312.1559,630.0000
56.9945,311.8688,630.0000
57.0445,311.5817,630.0000
57.0945,311.2946,630.0000
57.1445,311.0075,630.0000
57.1945,310.7204,630.0000
57.2445,310.4333,630.0000
57.2944,310.1461,630.0000
57.3444,309.8590,630.0000
57.3944,309.5719,630.0000
57.4444,309.2848,630.0000
57.4944,308.9977,630.0000
57.5444,308.7106,630.0000
57.5944,308.4235,630.0000
57.6444,308.1364,630.0000
57.6943,307.8493,630.0000
57.7443,307.5622,630.0000
57.7943,307.2751,630.0000
57.8443,306.9879,630.0000
57.8943,306.7008,630.0000
57.9443,306.4137,630.0000
57.9943,306.1266,630.0000
58.0443,305.8395,630.0000
58.0942,305.5524,630.0000
58.1442,305.2653,630.0000
58.1942,304.9782,630.0000
58.2442,304.6911,630.0000
58.2942,304.4040,630.0000
58.3442,304.1169,630.0000
58.3942,303.8297,630.0000
58.4442,303.5426,630.0000
58.4942,303.2555,630.0000
58.5441,302.9684,630.0000
58.5941,302.6813,630.0000
58.6441,302.3945,630.0000
58.6941,302.1139,630.0000
58.7441,301.8427,630.0000
58.7941,301.5791,630.0000
58.8441,301.3195,630.0000
58.8941,301.0610,630.0000
58.9440,300.8026,630.0000
58.9940,300.5441,630.0000
59.0440,300.2856,630.0000
59.0940,300.0271,630.0000
59.1440,299.7686,630.0000
59.1940,299.5101,630.0000
59.2440,299.2516,630.0000
59.2940,298.9932,630.0000
59.3439,298.7347,630.0000
59.3939,298.4762,630.0000
59.4439,298.2177,630.0000
59.4939,297.9592,630.0000
59.5439,297.7007,630.0000
59.5939,297.4423,630.0000
59.6439,297.1838,630.0000
59.6939,296.9253,630.0000
59.7438,296.6668,630.0000
59.7938,296.4083,630.0000
59.8438,296.1562,630.0000
59.8938,295.9195,630.0000
59.9438,295.6963,630.0000
59.9938,295.4803,630.0000
60.0438,295.2663,630.0000
60.0938,295.0522,630.0000
60.1437,294.8382,630.0000
60.1937,294.6241,630.0000
60.2437,294.4101,630.0000
60.2937,294.1960,630.0000
60.3437,293.9820,630.0000
60.3937,293.7679,630.0000
60.4437,293.5539,630.0000
60.4937,293.3398,630.0000
60.5437,293.1258,630.0000
60.5936,292.9117,630.0000
60.6436,292.6977,630.0000
60.6936,292.4836,630.0000
60.7436,292.2696,630.0000
60.7936,292.0555,630.0000
60.8436,291.8415,630.0000
60.8936,291.6274,630.0000
60.9436,291.4134,630.0000
60.9935,291.1993,630.0000
61.0435,290.9853,630.0000
61.0935,290.7712,630.0000
61.1435,290.5572,630.0000
61.1935,290.3431,630.0000
61.2435,290.1291,630.0000
61.2935,289.9150,630.0000
61.3435,289.7010,630.0000
61.3934,289.4869,630.0000
61.4434,289.2729,630.0000
61.4934,289.0588,630.0000
61.5434,288.8448,630.0000
61.5934,288.6307,630.0000
61.6434,288.4167,630.0000
61.6934,288.2026,630.0000
61.7434,287.9886,630.0000
61.7933,287.7745,630.0000
61.8433,287.5605,630.0000
61.8933,287.3464,630.0000
61.9433,287.1324,630.0000
61.9933,286.9183,630.0000
62.0433,286.7043,630.0000
62.0933,286.4902,630.0000
62.1433,286.2762,630.0000
62.1932,286.0621,630.0000
62.2432,285.8481,630.0000
62.2932,285.6340,630.0000
62.3432,285.4207,630.0000
62.3932,285.2125,630.0000
62.4432,285.0104,630.0000
62.4932,284.8129,630.0000
62.5432,284.6180,630.0000
62.5932,284.4239,630.0000
62.6431,284.2297,630.0000
62.6931,284.0355,630.0000
62.7431,283.8413,630.0000
62.7931,283.6471,630.0000
62.8431,283.4529,630.0000
62.8931,283.2588,630.0000
62.9431,283.0646,630.0000
62.9931,282.8704,630.0000
63.0430,282.6762,630.0000
63.0930,282.4820,630.0000
63.1430,282.2878,630.0000
63.1930,282.0937,630.0000
63.2430,281.8995,630.0000
63.2930,281.7053,630.0000
63.3430,281.5111,630.0000
63.3930,281.3169,630.0000
63.4429,281.1227,630.0000
63.4929,280.9286,630.0000
63.5429,280.7344,630.0000
63.5929,280.5402,630.0000
63.6429,280.3490,630.0000
63.6929,280.1717,630.0000
63.7429,280.0088,630.0000
63.7929,279.8549,630.0000
63.8428,279.7043,630.0000
63.8928,279.5539,630.0000
63.9428,279.4035,630.0000
63.9928,279.2531,630.0000
64.0428,279.1027,630.0000
64.0928,278.9523,630.0000
64.1428,278.8019,630.0000
64.1928,278.6516,630.0000
64.2428,278.5012,630.0000
64.2927,278.3508,630.0000
64.3427,278.2004,630.0000
64.3927,278.0500,630.0000
64.4427,277.8996,630.0000
64.4927,277.7492,630.0000
64.5427,277.5988,630.0000
64.5927,277.4484,630.0000
64.6427,277.2980,630.0000
64.6926,277.1476,630.0000
64.7426,276.9973,630.0000
64.7926,276.8469,630.0000
64.8426,276.6965,630.0000
64.8926,276.5461,630.0000
64.9426,276.3957,630.0000
64.9926,276.2453,630.0000
65.0426,276.0924,630.0000
65.0925,275.9292,630.0000
65.1425,275.7557,630.0000
65.1925,275.5757,630.0000
65.2425,275.3933,630.0000
65.2925,275.2109,630.0000
65.3425,275.0285,630.0000
65.3925,274.8460,630.0000
65.4425,274.6636,630.0000
65.4924,274.4812,630.0000
65.5424,274.2987,630.0000
65.5924,274.1163,630.0000
65.6424,273.9339,630.0000
65.6924,273.7514,630.0000
65.7424,273.5690,630.0000
65.7924,273.3866,630.0000
65.8424,273.2041,630.0000
65.8923,273.0217,630.0000
65.9423,272.8393,630.0000
65.9923,272.6568,630.0000
66.0423,272.4744,630.0000
66.0923,272.2920,630.0000
66.1423,272.1095,630.0000
66.1923,271.9271,630.0000
66.2423,271.7447,630.0000
66.2923,271.5622,630.0000
66.3422,271.3798,630.0000
66.3922,271.1974,630.0000
66.4422,271.0149,630.0000
66.4922,270.8325,630.0000
66.5422,270.6501,630.0000
66.5922,270.4676,630.0000
66.6422,270.2852,630.0000
66.6922,270.1028,630.0000
66.7421,269.9203,630.0000
66.7921,269.7379,630.0000
66.8421,269.5555,630.0000
66.8921,269.3730,630.0000
66.9421,269.1906,630.0000
66.9921,269.0081,630.0000
67.0421,268.8257,630.0000
67.0921,268.6433,630.0000
67.1420,268.4608,630.0000
67.1920,268.2784,630.0000
67.2420,268.0960,630.0000
67.2920,267.9135,630.0000
67.3420,267.7311,630.0000
67.3920,267.5487,630.0000
67.4420,267.3662,630.0000
67.4920,267.1838,630.0000
67.5419,267.0014,630.0000
67.5919,266.8189,630.0000
67.6419,266.6365,630.0000
67.6919,266.4541,630.0000
67.7419,266.2716,630.0000
67.7919,266.0892,630.0000
67.8419,265.9068,630.0000
67.8919,265.7243,630.0000
67.9418,265.5419,630.0000
67.9918,265.3595,630.0000
68.0418,265.1770,630.0000
68.0918,264.9946,630.0000
68.1418,264.8122,630.0000
68.1918,264.6297,630.0000
68.2418,264.4473,630.0000
68.2918,264.2649,630.0000
68.3418,264.0824,630.0000
68.3917,263.9000,630.0000
68.4417,263.7176,630.0000
68.4917,263.5351,630.0000
68.5417,263.3527,630.0000
68.5917,263.1703,630.0000
68.6417,262.9878,630.0000
68.6917,262.8054,630.0000
68.7417,262.6230,630.0000
68.7916,262.4407,630.0000
68.8416,262.2630,630.0000
68.8916,262.0919,630.0000
68.9416,261.9263,630.0000
68.9916,261.7639,630.0000
69.0416,261.6025,630.0000
69.0916,261.4396,630.0000
69.1416,261.2579,630.0000
69.1915,261.0661,630.0000
69.2415,260.8734,630.0000
69.2915,260.6807,630.0000
69.3415,260.4880,630.0000
69.3915,260.2953,630.0000
69.4415,260.1026,630.0000
69.4915,259.9099,630.0000
69.5415,259.7173,630.0000
69.5914,259.5246,630.0000
69.6414,259.3319,630.0000
69.6914,259.1392,630.0000
69.7414,258.9465,630.0000
69.7914,258.7538,630.0000
69.8414,258.5611,630.0000
69.8914,258.3684,630.0000
69.9414,258.1758,630.0000
69.9913,257.9831,630.0000
70.0413,257.7904,630.0000
70.0913,257.5977,630.0000
70.1413,257.4050,630.0000
70.1913,257.2123,630.0000
70.2413,257.0196,630.0000
70.2913,256.8269,630.0000
70.3413,256.6342,630.0000
70.3913,256.4416,630.0000
70.4412,256.2489,630.0000
70.4912,256.0562,630.0000
70.5412,255.8635,630.0000
70.5912,255.6708,630.0000
70.6412,255.4781,630.0000
70.6912,255.2854,630.0000
70.7412,255.0927,630.0000
70.7912,254.9001,630.0000
70.8411,254.7074,630.0000
70.8911,254.5147,630.0000
70.9411,254.3220,630.0000
70.9911,254.1293,630.0000
71.0411,253.9366,630.0000
71.0911,253.7439,630.0000
71.1411,253.5512,630.0000
71.1911,253.3586,630.0000
71.2410,253.1659,630.0000
71.2910,252.9732,630.0000
71.3410,252.7805,630.0000
71.3910,252.5878,630.0000
71.4410,252.3951,630.0000
71.4910,252.2024,630.0000
71.5410,252.0097,630.0000
71.5910,251.8170,630.0000
71.6409,251.6244,630.0000
71.6909,251.4317,630.0000
71.7409,251.2390,630.0000
71.7909,251.0463,630.0000
71.8409,250.8536,630.0000
71.8909,250.6609,630.0000
71.9409,250.4682,630.0000
71.9909,250.2755,630.0000
72.0408,250.0829,630.0000
72.0908,249.8902,630.0000
72.1408,249.6975,630.0000
72.1908,249.5048,630.0000
72.2408,249.3121,630.0000
72.2908,249.1194,630.0000
72.3408,248.9267,630.0000
72.3908,248.7340,630.0000
72.4408,248.5407,630.0000
72.4907,248.3447,630.0000
72.5407,248.1458,630.0000
72.5907,247.9447,630.0000
72.6407,247.7422,630.0000
72.6907,247.5393,630.0000
72.7407,247.3364,630.0000
72.7907,247.1335,630.0000
72.8407,246.9305,630.0000
72.8906,246.7276,630.0000
72.9406,246.5322,630.0000
72.9906,246.3543,629.9998
73.0406,246.1910,630.0000
73.0906,246.0352,630.0000
73.1406,245.8810,630.0000
73.1906,245.7269,630.0000
73.2406,245.5728,630.0000
73.2905,245.4187,630.0000
73.3405,245.2645,630.0000
73.3905,245.1104,630.0000
73.4405,244.9563,630.0000
73.4905,244.8021,630.0000
73.5405,244.6480,630.0000
73.5905,244.4939,630.0000
73.6405,244.3398,630.0000
73.6904,244.1856,630.0000
73.7404,244.0315,630.0000
73.7904,243.8774,630.0000
73.8404,243.7232,630.0000
73.8904,243.5691,630.0000
73.9404,243.4150,630.0000
73.9904,243.2608,630.0000
74.0404,243.1067,630.0000
74.0903,242.9526,630.0000
74.1403,242.7985,630.0000
74.1903,242.6443,630.0000
74.2403,242.4902,630.0000
74.2903,242.3361,630.0000
74.3403,242.1819,630.0000
74.3903,242.0278,630.0000
74.4403,241.8737,630.0000
74.4902,241.7196,630.0000
74.5402,241.5654,630.0000
74.5902,241.4113,630.0000
74.6402,241.2572,630.0000
74.6902,241.1030,630.0000
74.7402,240.9489,630.0000
74.7902,240.7948,630.0000
74.8402,240.6407,630.0000
74.8902,240.4865,630.0000
74.9401,240.3324,630.0000
74.9901,240.1783,630.0000
75.0401,240.0241,630.0000
75.0901,239.8700,630.0000
75.1401,239.7159,630.0000
75.1901,239.5618,630.0000
75.2401,239.4076,630.0000
75.2901,239.2535,630.0000
75.3400,239.0994,630.0000
75.3900,238.9452,630.0000
75.4400,238.7911,630.0000
75.4900,238.6370,630.0000
75.5400,238.4828,630.0000
75.5900,238.3287,630.0000
75.6400,238.1746,630.0000
75.6900,238.0210,630.0000
75.7399,237.8763,630.0000
75.7899,237.7439,630.0000
75.8399,237.6204,630.0000
75.8899,237.5011,630.0000
75.9399,237.3825,630.0000
75.9899,237.2639,630.0000
76.0399,237.1454,630.0000
76.0899,237.0268,630.0000
76.1398,236.9082,630.0000
76.1898,236.7897,630.0000
76.2398,236.6711,630.0000
76.2898,236.5526,630.0000
76.3398,236.4340,630.0000
76.3898,236.3154,630.0000
76.4398,236.1969,630.0000
76.4898,236.0783,630.0000
76.5397,235.9598,630.0000
76.5897,235.8412,630.0000
76.6397,235.7226,630.0000
76.6897,235.6033,630.0000
76.7397,235.4785,630.0000
76.7897,235.3508,630.0000
76.8397,235.2242,630.0000
76.8897,235.1060,629.9998
76.9397,234.9959,630.0000
76.9896,234.8908,630.0000
77.0396,234.7871,630.0000
77.0896,234.6830,630.0000
77.1396,234.5788,630.0000
77.1896,234.4745,630.0000
77.2396,234.3703,630.0000
77.2896,234.2660,630.0000
77.3396,234.1618,630.0000
77.3895,234.0575,630.0000
77.4395,233.9533,630.0000
77.4895,233.8490,630.0000
77.5395,233.7448,630.0000
77.5895,233.6405,630.0000
77.6395,233.5363,630.0000
77.6895,233.4320,630.0000
77.7395,233.3278,630.0000
77.7894,233.2235,630.0000
77.8394,233.1193,630.0000
77.8894,233.0150,630.0000
77.9394,232.9108,630.0000
77.9894,232.8065,630.0000
78.0394,232.7023,630.0000
78.0894,232.5980,630.0000
78.1394,232.4938,630.0000
78.1893,232.3895,630.0000
78.2393,232.2853,630.0000
78.2893,232.1810,630.0000
78.3393,232.0768,630.0000
78.3893,231.9725,630.0000
78.4393,231.8683,630.0000
78.4893,231.7641,630.0000
78.5393,231.6598,630.0000
78.5892,231.5556,630.0000
78.6392,231.4513,630.0000
78.6892,231.3471,630.0000
78.7392,231.2428,630.0000
78.7892,231.1386,630.0000
78.8392,231.0343,630.0000
78.8892,230.9301,630.0000
78.9392,230.8258,630.0000
78.9892,230.7216,630.0000
79.0391,230.6173,630.0000
79.0891,230.5131,630.0000
79.1391,230.4088,630.0000
79.1891,230.3046,630.0000
79.2391,230.2003,630.0000
79.2891,230.0961,630.0000
79.3391,229.9918,630.0000
79.3891,229.8876,630.0000
79.4390,229.7833,630.0000
79.4890,229.6791,630.0000
79.5390,229.5748,630.0000
79.5890,229.4706,630.0000
79.6390,229.3663,630.0000
79.6890,229.2621,630.0000
79.7390,229.1579,630.0000
79.7890,229.0536,630.0000
79.8389,228.9494,630.0000
79.8889,228.8451,630.0000
79.9389,228.7409,630.0000
79.9889,228.6366,630.0000
80.0389,228.5324,630.0000
80.0889,228.4281,630.0000
80.1389,228.3239,630.0000
80.1889,228.2196,630.0000
80.2388,228.1154,630.0000
80.2888,228.0117,630.0000
80.3388,227.9095,630.0000
80.3888,227.8088,630.0000
80.4388,227.7093,630.0000
80.4888,227.6106,630.0000
80.5388,227.5123,630.0000
80.5888,227.4141,630.0000
80.6387,227.3159,630.0000
80.6887,227.2197,630.0000
80.7387,227.1362,630.0000
80.7887,227.0628,630.0000
80.8387,226.9955,630.0000
80.8887,226.9339,630.0000
80.9387,226.8799,630.0000
80.9887,226.8311,630.0000
81.0387,226.7843,630.0000
81.0886,226.7379,630.0000
81.1386,226.6914,630.0000
81.1886,226.6450,630.0000
81.2386,226.5985,630.0000
81.2886,226.5520,630.0000
81.3386,226.5056,630.0000
81.3886,226.4591,630.0000
81.4386,226.4126,630.0000
81.4885,226.3662,630.0000
81.5385,226.3196,630.0000
81.5885,226.2711,630.0000
81.6385,226.2211,630.0000
81.6885,226.1705,630.0000
81.7385,226.1198,630.0000
81.7885,226.0692,630.0000
81.8385,226.0186,630.0000
81.8884,225.9680,630.0000
81.9384,225.9173,630.0000
81.9884,225.8667,630.0000
82.0384,225.8161,630.0000
82.0884,225.7654,630.0000
82.1384,225.7148,630.0000
82.1884,225.6642,630.0000
82.2384,225.6136,630.0000
82.2883,225.5629,630.0000
82.3383,225.5123,630.0000
82.3883,225.4617,630.0000
82.4383,225.4110,630.0000
82.4883,225.3604,630.0000
82.5383,225.3098,630.0000
82.5883,225.2592,630.0000
82.6383,225.2085,630.0000
82.6882,225.1579,630.0000
82.7382,225.1073,630.0000
82.7882,225.0566,630.0000
82.8382,225.0060,630.0000
82.8882,224.9554,630.0000
82.9382,224.9048,630.0000
82.9882,224.8541,630.0000
83.0382,224.8035,630.0000
83.0882,224.7529,630.0000
83.1381,224.7022,630.0000
83.1881,224.6516,630.0000
83.2381,224.6010,630.0000
83.2881,224.5504,630.0000
83.3381,224.4997,630.0000
83.3881,224.4491,630.0000
83.4381,224.3966,629.9997
83.4881,224.3219,629.9998
83.5380,224.2358,630.0000
83.5880,224.1487,630.0000
83.6380,224.0617,630.0000
83.6880,223.9746,630.0000
83.7380,223.8876,630.0000
83.7880,223.8005,630.0000
83.8380,223.7135,630.0000
83.8880,223.6264,630.0000
83.9379,223.5394,630.0000
83.9879,223.4523,630.0000
84.0379,223.3653,630.0000
84.0879,223.2834,630.0000
84.1379,223.2139,630.0000
84.1879,223.1481,630.0000
84.2379,223.0825,630.0000
84.2879,223.0169,630.0000
84.3378,222.9513,630.0000
84.3878,222.8857,630.0000
84.4378,222.8202,630.0000
84.4878,222.7546,630.0000
84.5378,222.6890,630.0000
84.5878,222.6234,630.0000
84.6378,222.5578,630.0000
84.6878,222.4923,630.0000
84.7377,222.4322,630.0000
84.7877,222.3820,630.0000
84.8377,222.3399,630.0000
84.8877,222.3024,630.0000
84.9377,222.2662,630.0000
84.9877,222.2301,630.0000
85.0377,222.1940,630.0000
85.0877,222.1579,630.0000
85.1376,222.1218,630.0000
85.1876,222.0857,630.0000
85.2376,222.0496,630.0000
85.2876,222.0135,630.0000
85.3376,221.9774,630.0000
85.3876,221.9413,630.0000
85.4376,221.9052,630.0000
85.4876,221.8691,630.0000
85.5376,221.8330,630.0000
85.5875,221.7969,630.0000
85.6375,221.7608,630.0000
85.6875,221.7247,630.0000
85.7375,221.6886,630.0000
85.7875,221.6525,630.0000
85.8375,221.6164,630.0000
85.8875,221.5803,630.0000
85.9375,221.5442,630.0000
85.9874,221.5081,630.0000
86.0374,221.4720,630.0000
86.0874,221.4359,630.0000
86.1374,221.3998,630.0000
86.1874,221.3637,630.0000
86.2374,221.3276,630.0000
86.2874,221.2915,630.0000
86.3374,221.2554,630.0000
86.3873,221.2193,630.0000
86.4373,221.1832,630.0000
86.4873,221.1471,630.0000
86.5373,221.1110,630.0000
86.5873,221.0749,630.0000
86.6373,221.0388,630.0000
86.6873,221.0027,630.0000
86.7373,220.9666,630.0000
86.7872,220.9305,630.0000
86.8372,220.8943,630.0000
